key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scout_Init,a_startPos,a_hit,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,t_Defense,a_Notes,active_Notes,inactive_Notes,end_Notes
2026orwil_qm13,qm,1,13,frc5970,frc2898,frc1540,frc3663,frc2374,frc5970,frc3024,blue,LH,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",12.199999999999973,0,0,"[""NZ""]",Did not move,"- they did not use intake or shooter (assuming broken)
- They attempted ferrying fuel into their zone by just pushing it 
- they played some defense blocking the movment of the red alliance","- Everything still appeared to be broken
- Still attemted a tiny bit of ferrying by pushing fuel 
- drove around in the neutral zone ",- Broken and did not shoot
2026orwil_qm13,qm,1,13,frc3024,frc2898,frc1540,frc3663,frc2374,frc5970,frc3024,blue,AE,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,3.27,"{""version"":1,""segments"":[{""start"":1773522826086,""stop"":1773522827949},{""start"":1773522894583,""stop"":1773522895782},{""start"":1773522897495,""stop"":1773522897703}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,"[""AZ""]",stayed still whole time,"stayed in alliance zone, shot a little slow. Drove very slowly (something broken?)","Didn't go out of alliance zone, scooped up fuel that teammates ferried ","Didn't do anything, struggled to move"
2026orwil_qm14,qm,1,14,frc9438,frc9438,frc1595,frc4043,frc2915,frc2635,frc4662,red,,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,2.761,"{""version"":1,""segments"":[{""start"":1773523545890,""stop"":1773523547455},{""start"":1773523548187,""stop"":1773523548773},{""start"":1773523551526,""stop"":1773523552136}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,"[""AZ"",""OZ""]",They just sat in the middle of the hub,"They tried to score the hopper load they had after auto but missed all, they did very aggressive defense on blue by hitting them before and during when they shoot",playing defense ,attempting to climb a L1 but not enough time
2026orwil_qm14,qm,1,14,frc1595,frc9438,frc1595,frc4043,frc2915,frc2635,frc4662,red,Pk,outpostWall5,0,0,0,0.393,"{""version"":1,""segments"":[{""start"":1773523411077,""stop"":1773523411443},{""start"":1773523519576,""stop"":1773523519603}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,39.276,"{""version"":1,""segments"":[{""start"":1773523553575,""stop"":1773523565210},{""start"":1773523599227,""stop"":1773523609357},{""start"":1773523640745,""stop"":1773523642942},{""start"":1773523643641,""stop"":1773523655020},{""start"":1773523665401,""stop"":1773523665781},{""start"":1773523666349,""stop"":1773523669904}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",3.0000000000000013,0,0,[],"Drove into nz, went over bump and got beached ","Shot well, took a lot of time to line upto shoot, able to hold large number of balls","Good collection, able to hold many balls, little slow coming back, hopper sketchy, parts flapping adound",Kept shooting
2026orwil_qm14,qm,1,14,frc4043,frc9438,frc1595,frc4043,frc2915,frc2635,frc4662,red,GK,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,25.561,"{""version"":1,""segments"":[{""start"":1773523552641,""stop"":1773523553307},{""start"":1773523553998,""stop"":1773523558706},{""start"":1773523559209,""stop"":1773523566623},{""start"":1773523589925,""stop"":1773523595365},{""start"":1773523600852,""stop"":1773523601558},{""start"":1773523601952,""stop"":1773523602033},{""start"":1773523602189,""stop"":1773523602238},{""start"":1773523602358,""stop"":1773523602420},{""start"":1773523602517,""stop"":1773523602575},{""start"":1773523602675,""stop"":1773523602734},{""start"":1773523602824,""stop"":1773523602892},{""start"":1773523602982,""stop"":1773523603033},{""start"":1773523603130,""stop"":1773523603192},{""start"":1773523603289,""stop"":1773523603360},{""start"":1773523603448,""stop"":1773523603520},{""start"":1773523603617,""stop"":1773523603664},{""start"":1773523603775,""stop"":1773523603865},{""start"":1773523603993,""stop"":1773523604055},{""start"":1773523604191,""stop"":1773523604253},{""start"":1773523604379,""stop"":1773523604427},{""start"":1773523604577,""stop"":1773523604627},{""start"":1773523604765,""stop"":1773523604826},{""start"":1773523604944,""stop"":1773523605005},{""start"":1773523605241,""stop"":1773523605319},{""start"":1773523605449,""stop"":1773523605507},{""start"":1773523605726,""stop"":1773523605755},{""start"":1773523610274,""stop"":1773523610900},{""start"":1773523611403,""stop"":1773523611832},{""start"":1773523612503,""stop"":1773523612561},{""start"":1773523612770,""stop"":1773523612799},{""start"":1773523613008,""stop"":1773523613037},{""start"":1773523613226,""stop"":1773523613275},{""start"":1773523613425,""stop"":1773523613483},{""start"":1773523613672,""stop"":1773523613741},{""start"":1773523613920,""stop"":1773523613981},{""start"":1773523614187,""stop"":1773523614246},{""start"":1773523614435,""stop"":1773523614504},{""start"":1773523648637,""stop"":1773523649927},{""start"":1773523654433,""stop"":1773523654545},{""start"":1773523654710,""stop"":1773523654771},{""start"":1773523654899,""stop"":1773523654970},{""start"":1773523655077,""stop"":1773523655125},{""start"":1773523655275,""stop"":1773523655335},{""start"":1773523655463,""stop"":1773523655532},{""start"":1773523655661,""stop"":1773523655710},{""start"":1773523655899,""stop"":1773523656019},{""start"":1773523656286,""stop"":1773523656387},{""start"":1773523656523,""stop"":1773523656592},{""start"":1773523657703,""stop"":1773523657781},{""start"":1773523659971,""stop"":1773523660399},{""start"":1773523661210,""stop"":1773523661568},{""start"":1773523662646,""stop"":1773523663314},{""start"":1773523664004,""stop"":1773523664173},{""start"":1773523664667,""stop"":1773523664728}]}",0,"{""version"":1,""segments"":[]}",2.989,"{""version"":1,""segments"":[{""start"":1773523548609,""stop"":1773523549948},{""start"":1773523576161,""stop"":1773523576935},{""start"":1773523582831,""stop"":1773523583229},{""start"":1773523583742,""stop"":1773523584220}]}",0,0,0,"[""NZ""]","during the auto, the robot stayed stationery, until the teleop","during teleop, assisted a team member with crossing the bumps, and during most of teleop, collecged fuel, and made shootings at the goal most of the time, but a slow paste.


",,"didn't ending up climbing, stayed shooting."
2026orwil_qm14,qm,1,14,frc2915,frc9438,frc1595,frc4043,frc2915,frc2635,frc4662,blue,,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0.313,"{""version"":1,""segments"":[{""start"":1773523539208,""stop"":1773523539521}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],Didnt move,barelymoved,mosved a likkkto to ferry ballso tho thie side, did nothign 
2026orwil_qm14,qm,1,14,frc2635,frc9438,frc1595,frc4043,frc2915,frc2635,frc4662,blue,LH,middle3,0,0,0,0.459,"{""version"":1,""segments"":[{""start"":1773523511637,""stop"":1773523512096}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],Only moved back and scored one point because a human player threw a fuel into thier hopper ,"Pushed fuel back to their side in an effective sweeping manner 
Also pushed fuel to the human players 
- more focused on getting fuel to their side","Pushed fuel back to their side in an effective sweeping manner 
Also pushed fuel to the human players
- More focued on getting fuel to the players","Pushed fuel back to thier side in an effective sweeping manner 
Also pushed fuel to the human players
- A lot more focused on getting fuel to the players "
2026orwil_qm14,qm,1,14,frc4662,frc9438,frc1595,frc4043,frc2915,frc2635,frc4662,blue,AE,outpost4,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",12.399999999999972,0,0,"[""NZ"",""OZ""]",didn't move,"didn't intake or shoot, just drove around playing defense and got stuck a couple times",Same as active shift,same as active shift
2026orwil_qm15,qm,1,15,frc4513,frc4513,frc957,frc2990,frc10444,frc5975,frc1425,red,CW,outpost4,0,0,0,3.594,"{""version"":1,""segments"":[{""start"":1773523965075,""stop"":1773523966611},{""start"":1773523970339,""stop"":1773523971985},{""start"":1773523972712,""stop"":1773523973124}]}",0,"{""version"":1,""segments"":[]}",Other,0,14.634,"{""version"":1,""segments"":[{""start"":1773523994842,""stop"":1773523995542},{""start"":1773523996097,""stop"":1773523996301},{""start"":1773524027984,""stop"":1773524028400},{""start"":1773524029159,""stop"":1773524031602},{""start"":1773524033928,""stop"":1773524034232},{""start"":1773524039088,""stop"":1773524039143},{""start"":1773524039822,""stop"":1773524040306},{""start"":1773524040949,""stop"":1773524042280},{""start"":1773524046290,""stop"":1773524046825},{""start"":1773524076646,""stop"":1773524078022},{""start"":1773524078525,""stop"":1773524078681},{""start"":1773524084906,""stop"":1773524086562},{""start"":1773524087695,""stop"":1773524087876},{""start"":1773524089429,""stop"":1773524089487},{""start"":1773524097363,""stop"":1773524098016},{""start"":1773524107887,""stop"":1773524109257},{""start"":1773524109682,""stop"":1773524110357},{""start"":1773524115105,""stop"":1773524116560},{""start"":1773524116927,""stop"":1773524117199},{""start"":1773524124992,""stop"":1773524125136},{""start"":1773524126544,""stop"":1773524126660},{""start"":1773524127050,""stop"":1773524127100}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],They got a new auto that is on the bump and goes to the human player then shoots all,"the accuracy was decent they missed a few undershots,",kept on pushing fuel into own zone,Tried to shoot more but ran out of time
2026orwil_qm15,qm,1,15,frc957,frc4513,frc957,frc2990,frc10444,frc5975,frc1425,red,Ch,depotWall1,0,0,0,6.46,"{""version"":1,""segments"":[{""start"":1773523968508,""stop"":1773523972081},{""start"":1773523976275,""stop"":1773523979162}]}",0,"{""version"":1,""segments"":[]}",,0,27.158,"{""version"":1,""segments"":[{""start"":1773524013802,""stop"":1773524022611},{""start"":1773524024010,""stop"":1773524030814},{""start"":1773524044349,""stop"":1773524047061},{""start"":1773524077744,""stop"":1773524082029},{""start"":1773524086280,""stop"":1773524087136},{""start"":1773524092847,""stop"":1773524093255},{""start"":1773524101228,""stop"":1773524102136},{""start"":1773524102258,""stop"":1773524102286},{""start"":1773524122774,""stop"":1773524125122}]}",4.208,"{""version"":1,""segments"":[{""start"":1773523997598,""stop"":1773523999603},{""start"":1773524058620,""stop"":1773524060823}]}",2.955,"{""version"":1,""segments"":[{""start"":1773524074527,""stop"":1773524077482}]}",0,0,0,[],"Can hold a lot of fuel, spend most of the time collecting","spent most of the time shooting, can hold a lot and is very accurate",spent most of the time collecting ,Scored up until the buzzer
2026orwil_qm15,qm,1,15,frc2990,frc4513,frc957,frc2990,frc10444,frc5975,frc1425,red,,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",1.182,"{""version"":1,""segments"":[{""start"":1773523981099,""stop"":1773523981497},{""start"":1773523982011,""stop"":1773523982795}]}",,0,13.871,"{""version"":1,""segments"":[{""start"":1773523991651,""stop"":1773523992425},{""start"":1773523992859,""stop"":1773523993168},{""start"":1773523993999,""stop"":1773523994793},{""start"":1773524027110,""stop"":1773524033918},{""start"":1773524044210,""stop"":1773524047926},{""start"":1773524075330,""stop"":1773524075837},{""start"":1773524079511,""stop"":1773524080474}]}",0,"{""version"":1,""segments"":[]}",1.462,"{""version"":1,""segments"":[{""start"":1773524012347,""stop"":1773524013112},{""start"":1773524065748,""stop"":1773524066136},{""start"":1773524069434,""stop"":1773524069743}]}",0,0,0,"[""NZ""]","It went and collected a lot of balls in auto, did not shoot","during teleop, was shooting fairly often in its side. During the end, randomly just stopped.","stopped for the end of the teleop, and didn't move in endgame","stopped moving entirely, didn't climb"
2026orwil_qm15,qm,1,15,frc10444,frc4513,frc957,frc2990,frc10444,frc5975,frc1425,blue,ES,middle3,0,0,0,6.263,"{""version"":1,""segments"":[{""start"":1773523973363,""stop"":1773523979626}]}",0,"{""version"":1,""segments"":[]}",,70.0000000000003,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],none,none ,tryed to play defense ,was e stopped
2026orwil_qm15,qm,1,15,frc5975,frc4513,frc957,frc2990,frc10444,frc5975,frc1425,blue,LH,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,0,"{""version"":1,""segments"":[]}",20.324,"{""version"":1,""segments"":[{""start"":1773523998924,""stop"":1773524019248}]}",0,"{""version"":1,""segments"":[]}",0,0,1,"[""NZ"",""OZ""]","- had balls preloaded 
- did not move","- mainly played defense 
",- attempted to ferry but was going very slow ,- completed an L1 climb
2026orwil_qm15,qm,1,15,frc1425,frc4513,frc957,frc2990,frc10444,frc5975,frc1425,blue,AE,outpostWall5,0,0,0,7.006,"{""version"":1,""segments"":[{""start"":1773523970399,""stop"":1773523974886},{""start"":1773523981827,""stop"":1773523984346}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,27.203,"{""version"":1,""segments"":[{""start"":1773523995831,""stop"":1773523999524},{""start"":1773523999626,""stop"":1773523999656},{""start"":1773524007521,""stop"":1773524011353},{""start"":1773524022504,""stop"":1773524023312},{""start"":1773524051393,""stop"":1773524053215},{""start"":1773524059111,""stop"":1773524062908},{""start"":1773524069791,""stop"":1773524072695},{""start"":1773524099470,""stop"":1773524102337},{""start"":1773524109037,""stop"":1773524113432},{""start"":1773524122976,""stop"":1773524126031}]}",0,"{""version"":1,""segments"":[]}",1.921,"{""version"":1,""segments"":[{""start"":1773524038000,""stop"":1773524038505},{""start"":1773524041838,""stop"":1773524042507},{""start"":1773524086522,""stop"":1773524087269}]}",0,0,0,[],"auto was good, everything done as expected","shot lots, shooter was fairly accurate. When hopper was empty, filled it up in alliance zones",Ferried using intake and filled hopper from neutral zone,Scored points with fuel
2026orwil_qm16,qm,1,16,frc9600,frc9600,frc7034,frc3574,frc2550,frc3636,frc9613,red,CW,depot2,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,4.096,"{""version"":1,""segments"":[{""start"":1773524573891,""stop"":1773524574768},{""start"":1773524575531,""stop"":1773524576159},{""start"":1773524591655,""stop"":1773524592463},{""start"":1773524596772,""stop"":1773524597978},{""start"":1773524598599,""stop"":1773524599176}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],They moved back quick,shot what they had from auto but missed a few,Tried to shoot 1 load of fuel but they kept on trying to align to shoot but the transfer sequence wasn't working,tried to shoot but ran out of time
2026orwil_qm16,qm,1,16,frc7034,frc9600,frc7034,frc3574,frc2550,frc3636,frc9613,red,Ch,outpostWall5,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,28.89,"{""version"":1,""segments"":[{""start"":1773524578106,""stop"":1773524580671},{""start"":1773524581113,""stop"":1773524583807},{""start"":1773524584020,""stop"":1773524585676},{""start"":1773524597669,""stop"":1773524598647},{""start"":1773524621603,""stop"":1773524626057},{""start"":1773524637430,""stop"":1773524639956},{""start"":1773524640527,""stop"":1773524641104},{""start"":1773524645916,""stop"":1773524648900},{""start"":1773524671492,""stop"":1773524674099},{""start"":1773524677663,""stop"":1773524679999},{""start"":1773524686969,""stop"":1773524689547},{""start"":1773524690106,""stop"":1773524691603},{""start"":1773524698709,""stop"":1773524700147}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],spent the whole time doing nothing,spent half the time scoring and half the time stealing fuel from the other side,spent most of the time stealing fuel from the other side,did not attempt a climb
2026orwil_qm16,qm,1,16,frc3574,frc9600,frc7034,frc3574,frc2550,frc3636,frc9613,red,Gk,outpost4,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",2.102,"{""version"":1,""segments"":[{""start"":1773524570222,""stop"":1773524570818},{""start"":1773524572034,""stop"":1773524572293},{""start"":1773524577890,""stop"":1773524578169},{""start"":1773524592830,""stop"":1773524593199},{""start"":1773524597149,""stop"":1773524597657},{""start"":1773524607037,""stop"":1773524607128}]}",1.3,0,0,"[""bumpTrench""]",didn't move at all during auto,"didn't score anytime during teleop, and didn't collect any fuel from its intake. Did push fuel into their zone. Did seem it have a single fuel underneath it during the teleop. Defended from the bumps and trenches",got stuck for a few moments on fuel.,"didn't climb, ended up defending its zone."
2026orwil_qm16,qm,1,16,frc2550,frc9600,frc7034,frc3574,frc2550,frc3636,frc9613,blue,ES,depot2,0,0,0,7.45,"{""version"":1,""segments"":[{""start"":1773524546578,""stop"":1773524550930},{""start"":1773524551635,""stop"":1773524554733}]}",0,"{""version"":1,""segments"":[]}",,0,0,"{""version"":1,""segments"":[]}",3.748,"{""version"":1,""segments"":[{""start"":1773524607606,""stop"":1773524610957},{""start"":1773524611523,""stop"":1773524611920}]}",12.806,"{""version"":1,""segments"":[{""start"":1773524598507,""stop"":1773524610956},{""start"":1773524611524,""stop"":1773524611881}]}",4.4,0,0,[],moved and shot 8 ,got trapped on red side by red defenders,ferried by pushing,attempted t1 climb but missed 
2026orwil_qm16,qm,1,16,frc3636,frc9600,frc7034,frc3574,frc2550,frc3636,frc9613,blue,LH,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Other,0,1.81,"{""version"":1,""segments"":[{""start"":1773524568261,""stop"":1773524570071}]}",0.998,"{""version"":1,""segments"":[{""start"":1773524612835,""stop"":1773524613833}]}",0,"{""version"":1,""segments"":[]}",50.60000000000045,0,0,[],Did not move,"Attempted to shoot but couldnt 
pushed fuel over ",Intaked rapidly and moved fuel over ,Got stuck under trench 
2026orwil_qm16,qm,1,16,frc9613,frc9600,frc7034,frc3574,frc2550,frc3636,frc9613,blue,AE,outpost4,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Auto 1,19.900000000000013,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],didn't move,"struggled to drive, stayed in alliance zone the whole time barely moving",same as active shift,"Stayed still, I assume it broke"
2026orwil_qm17,qm,1,17,frc4043,frc4043,frc5937,frc2471,frc1540,frc9438,frc2635,red,CW,depot2,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,"[""AZ""]",Moved into position to try to collect from depot but got stuck on tower,"driving crazy while playing defense, but also intaking slowly then outtake into own zone",Defense ,try to head back to own zone but not enough time to score
2026orwil_qm17,qm,1,17,frc5937,frc4043,frc5937,frc2471,frc1540,frc9438,frc2635,red,Ch,outpostWall5,0,0,0,10.548,"{""version"":1,""segments"":[{""start"":1773525028161,""stop"":1773525038709}]}",0,"{""version"":1,""segments"":[]}",,0,22.329,"{""version"":1,""segments"":[{""start"":1773525055543,""stop"":1773525056270},{""start"":1773525056822,""stop"":1773525061535},{""start"":1773525064990,""stop"":1773525065560},{""start"":1773525073921,""stop"":1773525076482},{""start"":1773525099317,""stop"":1773525099994},{""start"":1773525106526,""stop"":1773525107894},{""start"":1773525109375,""stop"":1773525109413},{""start"":1773525117572,""stop"":1773525120150},{""start"":1773525120972,""stop"":1773525121861},{""start"":1773525154315,""stop"":1773525157580},{""start"":1773525165335,""stop"":1773525167461},{""start"":1773525177193,""stop"":1773525179640},{""start"":1773525182255,""stop"":1773525182625}]}",4.022,"{""version"":1,""segments"":[{""start"":1773525088309,""stop"":1773525091484},{""start"":1773525093555,""stop"":1773525094402}]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],moved very slowly,spent time scoring and collecting fuel,spent time collecting fuel from other side,scored up until the very end
2026orwil_qm17,qm,1,17,frc2471,frc4043,frc5937,frc2471,frc1540,frc9438,frc2635,red,Gk,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",2.116,"{""version"":1,""segments"":[{""start"":1773525021445,""stop"":1773525022576},{""start"":1773525023991,""stop"":1773525024439},{""start"":1773525025675,""stop"":1773525026212}]}",Auto 1,0,8.694,"{""version"":1,""segments"":[{""start"":1773525066385,""stop"":1773525067106},{""start"":1773525114785,""stop"":1773525115105},{""start"":1773525118688,""stop"":1773525120612},{""start"":1773525124613,""stop"":1773525124971},{""start"":1773525125554,""stop"":1773525126418},{""start"":1773525166452,""stop"":1773525166910},{""start"":1773525167948,""stop"":1773525170338},{""start"":1773525173140,""stop"":1773525173188},{""start"":1773525173239,""stop"":1773525173350},{""start"":1773525173675,""stop"":1773525173756},{""start"":1773525174052,""stop"":1773525174100},{""start"":1773525174229,""stop"":1773525174288},{""start"":1773525174408,""stop"":1773525174478},{""start"":1773525175280,""stop"":1773525175341},{""start"":1773525175468,""stop"":1773525176649}]}",0.748,"{""version"":1,""segments"":[{""start"":1773525056715,""stop"":1773525057182},{""start"":1773525059122,""stop"":1773525059403}]}",0.219,"{""version"":1,""segments"":[{""start"":1773525064056,""stop"":1773525064275}]}",0,0,0,"[""OZ""]","went into ferry, but got stuck in the fuel","scored most of the time in teleop, but mainly played defense in the opponents zone",,"Didn't end up climbing, but played defense in the neutral zone, and the opp zone."
2026orwil_qm17,qm,1,17,frc1540,frc4043,frc5937,frc2471,frc1540,frc9438,frc2635,blue,ES,depotWall1,0,0,0,5.961,"{""version"":1,""segments"":[{""start"":1773525033666,""stop"":1773525039627}]}",0,"{""version"":1,""segments"":[]}",Auto 2,0,35.899,"{""version"":1,""segments"":[{""start"":1773525050262,""stop"":1773525050682},{""start"":1773525052302,""stop"":1773525055433},{""start"":1773525059036,""stop"":1773525059083},{""start"":1773525079621,""stop"":1773525079632},{""start"":1773525079652,""stop"":1773525086250},{""start"":1773525087758,""stop"":1773525100828},{""start"":1773525131698,""stop"":1773525132616},{""start"":1773525133316,""stop"":1773525137734},{""start"":1773525138574,""stop"":1773525139135},{""start"":1773525141311,""stop"":1773525144760},{""start"":1773525144799,""stop"":1773525146263},{""start"":1773525151050,""stop"":1773525152324},{""start"":1773525197100,""stop"":1773525197638}]}",19.034,"{""version"":1,""segments"":[{""start"":1773525059398,""stop"":1773525071735},{""start"":1773525112567,""stop"":1773525113767},{""start"":1773525115955,""stop"":1773525121452}]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],,,,
2026orwil_qm17,qm,1,17,frc9438,frc4043,frc5937,frc2471,frc1540,frc9438,frc2635,blue,"
LH",outpostWall5,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,"[""NZ"",""OZ""]",didnt move during auto,"shooter isnt working, mostly played defense",,"no climb, ended under trench"
2026orwil_qm17,qm,1,17,frc2635,frc4043,frc5937,frc2471,frc1540,frc9438,frc2635,blue,AE,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,"[""NZ"",""OZ""]",stayed still,"ran around playing defense, didn't shoot or intake (broken?)",same as active,tried shoving fuel towards driver station
2026orwil_qm18,qm,1,18,frc4488,frc4488,frc847,frc5975,frc1425,frc3663,frc4662,red,CW,outpostWall5,0,0,0,2.033,"{""version"":1,""segments"":[{""start"":1773525443851,""stop"":1773525444645},{""start"":1773525447017,""stop"":1773525447722},{""start"":1773525448168,""stop"":1773525448702}]}",0,"{""version"":1,""segments"":[]}",Auto 1,19.400000000000006,10.996,"{""version"":1,""segments"":[{""start"":1773525466925,""stop"":1773525467964},{""start"":1773525469166,""stop"":1773525470252},{""start"":1773525471030,""stop"":1773525471474},{""start"":1773525485955,""stop"":1773525486301},{""start"":1773525488745,""stop"":1773525489751},{""start"":1773525490100,""stop"":1773525490671},{""start"":1773525491080,""stop"":1773525491310},{""start"":1773525521126,""stop"":1773525521923},{""start"":1773525522756,""stop"":1773525523781},{""start"":1773525524232,""stop"":1773525524528},{""start"":1773525524946,""stop"":1773525525787},{""start"":1773525525928,""stop"":1773525526599},{""start"":1773525526888,""stop"":1773525527695},{""start"":1773525529518,""stop"":1773525529705},{""start"":1773525571366,""stop"":1773525571992},{""start"":1773525573955,""stop"":1773525574626},{""start"":1773525575192,""stop"":1773525575545}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],"Did one pass, they did not shoot fast enough ","avoiding great defense well, while slowly shooting ","intake only 1 hopper full and avoid the defensive teams, ",Kept on shooting 
2026orwil_qm18,qm,1,18,frc847,frc4488,frc847,frc5975,frc1425,frc3663,frc4662,red,Ch,noShow,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,[],No show,No show,No show,No show
2026orwil_qm18,qm,1,18,frc5975,frc4488,frc847,frc5975,frc1425,frc3663,frc4662,red,Gk,depotWall1,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,1.304,"{""version"":1,""segments"":[{""start"":1773525483015,""stop"":1773525483244},{""start"":1773525483619,""stop"":1773525483700},{""start"":1773525483817,""stop"":1773525483876},{""start"":1773525483976,""stop"":1773525484034},{""start"":1773525484144,""stop"":1773525484194},{""start"":1773525484282,""stop"":1773525484354},{""start"":1773525484441,""stop"":1773525484490},{""start"":1773525484590,""stop"":1773525484651},{""start"":1773525484749,""stop"":1773525484808},{""start"":1773525484907,""stop"":1773525485493}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,10,1,"[""NZ""]",didn't move in auto,"only shot during the beginning of teleop, but moved most of the fuel into their zone. When scoring, was slow but accurate.",,Ended up climbing to L1
2026orwil_qm18,qm,1,18,frc1425,frc4488,frc847,frc5975,frc1425,frc3663,frc4662,blue,VA,depotWall1,0,0,0,6.295,"{""version"":1,""segments"":[{""start"":1773525444144,""stop"":1773525449061},{""start"":1773525455969,""stop"":1773525457347}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,41.767,"{""version"":1,""segments"":[{""start"":1773525497053,""stop"":1773525501438},{""start"":1773525506072,""stop"":1773525511109},{""start"":1773525515314,""stop"":1773525519939},{""start"":1773525548132,""stop"":1773525553296},{""start"":1773525557843,""stop"":1773525562650},{""start"":1773525569708,""stop"":1773525573554},{""start"":1773525580296,""stop"":1773525588038},{""start"":1773525593422,""stop"":1773525597879},{""start"":1773525600516,""stop"":1773525602220}]}",0,"{""version"":1,""segments"":[]}",6.884,"{""version"":1,""segments"":[{""start"":1773525479595,""stop"":1773525480982},{""start"":1773525487915,""stop"":1773525489134},{""start"":1773525532048,""stop"":1773525533589},{""start"":1773525540882,""stop"":1773525542172},{""start"":1773525544553,""stop"":1773525546000}]}",0,0,0,[],Good auto high scoring,accurate shots very effective,Intake Ferrying ,
